COUNTY,STATE,YEAR,ZHVI,WFIR_AFREQ,WFIR_EXPT,WFIR_RISKS
Union County,SC,2023,116718.70427483886,1.1025548293e-05,97470133882.1356,29.748647788736875
Cibola County,NM,2023,133438.45309237528,0.000283935333816,45226504042.63827,65.57429207763283
Pike County,OH,2023,151474.5963403069,0.000355439210913,15635201836.605911,45.33884823417117
Caddo County,OK,2023,91672.56748417184,0.002224926724957,30307545850.170616,77.69646834234808
White County,TN,2023,239698.2989853122,0.00050790789134,6201424381.063168,35.82564428889596
Tillamook County,OR,2023,501436.2999802702,1.0238279918e-05,119409757570.63635,29.175946547884184
Fluvanna County,VA,2023,329692.8230726091,0.000241888079024,8395361153.421254,24.435252943048045
Woodford County,KY,2023,289225.1697153009,1.0313788259e-05,83784494396.71051,18.80369074132994
Mineral County,WV,2023,173358.6775524782,0.000390262233419,15871534959.602472,40.47088768692333
Toombs County,GA,2023,149965.28667157682,0.000384106711709,36314772615.3141,60.86541520839962
Harlan County,KY,2023,68873.80920459183,0.005607709050026,10845319870.388365,76.2010817690105
Marlboro County,SC,2023,120241.76261733077,0.000307114182712,15811881863.66866,51.22494432071269
Carroll County,OH,2023,187877.2887373701,9.999999747e-06,207455649005.58,34.234807508749604
Carter County,KY,2023,132085.67777889772,0.000929122110616,48011200294.29836,73.43302577155582
Gillespie County,TX,2023,488390.2912732464,0.001085692116361,108087693985.82028,88.00509067769646
Hardin County,TN,2023,177777.45104722658,2.608395618e-05,31005338410.61548,17.14922048997773
Boone County,IA,2023,200651.39463443065,1.1364045288e-05,88873779856.69623,21.73083041679924
Lewis County,NY,2023,170466.0850138275,1.013123852e-05,162894584733.43277,33.757556474705694
Stephens County,GA,2023,197603.4246363469,0.000147400608684,15749210296.645454,36.04836143811645
Juneau County,WI,2023,211005.0430014616,0.000107373239946,41476427417.21752,59.30639516385619
Geneva County,AL,2023,148256.24080083374,5.8492315273e-05,44414977610.30747,39.67546929685014
Wasco County,OR,2023,376447.962140793,0.013140480859681,65813948708.22377,98.63188036907412
Ashe County,NC,2023,334994.21027336403,2.8156198716e-05,21537716820.28364,16.22653515749284
King George County,VA,2023,412578.0396746653,1.557507927e-05,36153417114.09953,8.717785555202036
Oceana County,MI,2023,220726.2654623793,0.000112573271913,53593196429.67543,58.41552656697423
Cass County,NE,2023,272605.02366271225,3.3974849832e-05,47662915454.00932,32.42125357938275
Decatur County,IN,2023,212723.73158772304,5.2177374323e-05,24173632190.001263,24.56251988545976
Clay County,IN,2023,153771.26984627158,1.0010601563e-05,122354121478.21724,23.89436843779828
Mille Lacs County,MN,2023,277105.23102327785,0.000964457239314,67600275177.75729,79.44638880050907
Wyoming County,PA,2023,202845.6105095301,5.5951912827e-05,8499870800.771897,7.699650015908367
Grayson County,KY,2023,173207.64792512727,1.6334650908e-05,46545040205.79653,15.176582882596248
Sunflower County,MS,2023,88807.39699757687,1.3784838655e-05,72754058493.62978,19.75819280941776
Union County,OR,2023,295702.8530524138,0.004915949910594,42846810939.72741,90.32771237671012
Dawson County,GA,2023,416442.7049427491,0.000237525981447,13582418234.187769,30.67133312122176
Charlevoix County,MI,2023,347922.50397218426,2.9906379125e-05,38366621756.27935,30.4804327076042
Grady County,GA,2023,174132.7607638679,0.000196398383808,60118777709.32844,65.28794145720649
Simpson County,MS,2023,137405.8143582705,6.7536183968e-05,20452036532.39302,20.553611199490927
Dickinson County,MI,2023,147827.55830440085,2.0967218148e-05,39366030300.22744,16.862869869551382
Franklin County,KS,2023,209317.54829183835,0.000110743862724,31358136212.714275,29.112313076678326
Garvin County,OK,2023,126860.95761863496,0.004155040799794,33609243318.441696,85.1097677378301
Taylor County,KY,2023,174805.4740974633,1.4717496851e-05,45355213189.644806,11.040407254215715
Edgefield County,SC,2023,252146.60705678657,1.3778928276e-05,78065385290.64268,23.194400254533885
Russell County,VA,2023,131910.6115878826,0.005476934999853,2616969562.175003,63.728921412663055
Montezuma County,CO,2023,373851.78583986295,0.001329197292339,101307379910.12196,88.60960865415208
McNairy County,TN,2023,151066.2937372666,1.9535610448e-05,39494472768.34709,11.199490932230354
Elbert County,CO,2023,658701.597383875,0.000420577379627,170478218015.35995,83.07349665924275
Brown County,MN,2023,203329.960233086,1.2264003594e-05,56285926050.70864,29.30321349029589
Montgomery County,NC,2023,211231.5032445855,0.000101019810009,28135445977.48565,41.52083996181992
Lamoille County,VT,2023,459879.16635311977,9.999999747e-06,211771870335.22144,39.42093541202672
Johnson County,AR,2023,166338.27669438592,0.00135919520946,10374791808.030096,64.65160674514793
Hart County,GA,2023,284267.3451280989,5.2573267788e-05,34224318381.26288,27.871460388164177
Barton County,KS,2023,96718.92860566544,0.000484145915461,14256750612.555832,67.67419662742603
Lawrence County,SD,2023,408265.5479872552,0.004562345452735,70600991524.00497,93.57301940820872
Mason County,WV,2023,131578.45055014413,0.000312253142327,13777133808.042868,46.67515112949411
Cheboygan County,MI,2023,220194.98622542908,2.1270569669e-05,66433292372.84731,36.17562838052816
Benton County,IA,2023,205470.19203158247,7.2588741291e-05,45237558934.73716,38.05281578110085
Hardee County,FL,2023,201756.32850307567,0.007264179169833,29163068231.93428,86.85968819599108
Hardeman County,TN,2023,137462.8973155207,2.9507219095e-05,20128598270.983727,12.949411390391347
Plymouth County,IA,2023,243204.1796465508,0.000702005111883,41821570458.2763,69.64683423480751
Lyon County,MN,2023,201847.0237022653,5.8798805222e-05,58948701352.31592,34.68024180719058
Lauderdale County,TN,2023,126223.525688566,1.6107738578e-05,58338493817.31894,17.308304167992365
Gladwin County,MI,2023,157311.46226363763,0.000254866039854,27403690693.3484,56.85650652243079
Adair County,MO,2023,163008.4627780974,8.9697104307e-05,20528709840.576965,28.1259942729876
Posey County,IN,2023,205035.1982522964,5.2295044965e-05,4387360302.22683,5.631562201718103
Luna County,NM,2023,140220.54006827288,0.00087297078809,60074430537.23232,82.59624562519885
Iosco County,MI,2023,144824.67638731236,0.000289118919021,49032107844.90848,69.07413299395482
Barbour County,AL,2023,149609.0693732616,3.8252089048e-05,47496822332.79571,27.266942411708563
Audrain County,MO,2023,148967.2008316478,1.372259625e-05,46035129644.20661,13.553929366846962
Pottawatomie County,KS,2023,278131.43453615886,0.001859824598413,86705690020.42322,87.43238943684378
Todd County,MN,2023,240668.9009470477,0.000844019274583,63232520023.07158,82.18262806236078
Fannin County,GA,2023,461598.083933857,1.6359393897e-05,3726642264.123425,1.909004136175628
Churchill County,NV,2023,348383.22943884454,0.0006222631673,33977842630.70268,66.36971046770601
Prentiss County,MS,2023,137752.39515706964,9.7074924102e-05,13058814377.415276,22.271714922049
Otsego County,MI,2023,224378.55188431792,0.000289540331565,42243882144.60215,66.17881005408846
Cherokee County,AL,2023,211804.2379885589,3.0598175924e-05,12874766919.939756,4.67706013363029
Jackson County,OK,2023,100488.77211605692,0.001035170576465,39532375878.86643,68.21508113267579
Macon County,TN,2023,231127.65210406043,1.1755765936e-05,84312713619.28192,18.040089086859687
Butts County,GA,2023,260306.03994599576,2.4376823576e-05,51452712986.31873,20.90359529112313
Manistee County,MI,2023,217880.67488951748,4.8267376075e-05,47394416835.61144,39.007317849188674
Payette County,ID,2023,414148.1760269453,0.00958771801619,17995777714.835396,87.08240534521158
Uvalde County,TX,2023,180895.6673424029,0.000832501917177,34469019385.47566,82.97804645243399
Grant County,KY,2023,226238.69005513136,1.0118256372e-05,156529588160.16235,20.935412026726056
Washington County,FL,2023,204867.14595968687,0.001205264181243,35716846938.29503,75.18294622971683
Routt County,CO,2023,998980.9103972212,0.001011381733856,63485437818.78183,76.5510658606427
Chattooga County,GA,2023,157183.03684377737,4.5831176224e-05,12731867932.76912,12.47216035634744
Milam County,TX,2023,245570.14790356,0.000429166196408,32872304052.44875,70.9195036589246
Randolph County,MO,2023,147658.5137042924,9.5100187493e-05,21111049402.545864,20.967228762328983
Texas County,MO,2023,180048.67196205663,0.002086330297169,19891483920.0118,72.76487432389436
Bremer County,IA,2023,224582.9620334697,1.0480186997e-05,80352642807.43172,19.821826280623608
Hickman County,TN,2023,162164.62543811876,1.7500896989e-05,88835334878.47328,23.86255170219536
Cleburne County,AR,2023,232184.2179904216,0.000616835609163,16145393578.153507,54.5020680878142
Somerset County,MD,2023,180250.82238084543,0.005084282009632,50197053108.93363,90.07317849188672
Yates County,NY,2023,255359.70916166925,1.1574407245e-05,89201682519.51167,23.41711740375437
Nicholas County,WV,2023,132104.1014983279,0.001312911761239,2206258889.3955345,33.15303849825008
Randolph County,IN,2023,129314.08698091326,9.999999747e-06,77954392292.61905,19.94909322303532
Bell County,KY,2023,114421.96987012768,0.005868021371417,9268781635.924017,77.02831689468661
Rowan County,KY,2023,146789.80087855374,0.00072496348022,29058165129.56144,65.5424753420299
Miller County,MO,2023,228695.80898413007,0.001854044123384,30021037483.82625,78.87368755965637
Marion County,MS,2023,130969.94293096442,0.001687170858533,18545848525.139923,74.73751193127583
Teller County,CO,2023,463244.5739909047,0.006968999620087,163222492714.79935,96.40470887686924
White County,IN,2023,189470.40925278643,1.0023745981e-05,77643120664.25014,20.99904549793192
Waushara County,WI,2023,232000.7498040664,0.000259927646866,56869798671.88389,67.48329621380846
Cassia County,ID,2023,313389.8601076105,0.011792652272851,11554454313.941442,92.4912503977092
Fayette County,TX,2023,438449.2960506572,0.000382427845002,20974892784.53274,62.997136493795736
Abbeville County,SC,2023,197339.4253704853,1.8240026602e-05,39407568012.23126,15.78110085905186
Lincoln County,KY,2023,167788.2808504591,0.000324036233435,9819784511.089188,38.49825007954184
Crook County,OR,2023,445344.8090864401,0.004010650691392,79274459475.67755,93.92300349984092
Goochland County,VA,2023,463347.52219279786,3.9219574148e-05,21326605267.224705,14.57206490614063
Scott County,IN,2023,175552.79571516204,1.0080173232e-05,110492301147.43646,22.55806554247534
George County,MS,2023,182720.57387544503,0.003029623042068,43881701945.245766,84.69615017499203
Shelby County,TX,2023,198264.59182648032,0.000410482807145,42517174434.644485,73.27394209354118
Jefferson County,OR,2023,398874.01425351977,0.005361977946534,88822151497.0007,95.35475660197264
Burke County,GA,2023,144432.94959788126,9.0584387306e-05,45162896113.5966,46.26153356665606
Union County,GA,2023,348468.6439577926,0.000383687519629,1766083244.766688,16.57651924912504
Aransas County,TX,2023,331724.8456347903,0.001260421429266,26478336236.733665,60.674514794782056
Jerome County,ID,2023,347982.3505365857,0.011181492285987,9744227495.344343,84.9825007954184
Dawson County,NE,2023,177646.03197048846,0.000132695277602,22373053727.661625,40.31180400890869
Upshur County,WV,2023,144094.06393018234,1.0313004476e-05,68803046786.648,12.694877505567929
Hood River County,OR,2023,662178.1609643325,0.004214385335652,46042134181.93988,90.8685968819599
Saline County,IL,2023,82466.39363382703,2.2632775435e-05,6659929893.850677,3.086223353483932
Blaine County,ID,2023,895207.0333952984,0.008430139808111,37787311123.18436,92.3958001909004
Itawamba County,MS,2023,136986.60210248368,1.699958524e-05,33432136738.32497,5.917912822144448
Ohio County,KY,2023,131307.30567418036,2.2944940947e-05,19747364659.865395,12.12217626471524
Mingo County,WV,2023,63778.904858902126,0.010736098097232,14485899391.20133,84.37798281896278
Seminole County,OK,2023,101034.09132954484,0.006978709963824,34481473780.18307,89.15049315940183
Washington County,MO,2023,154502.49165064286,0.001323440518484,17431875375.77433,67.54692968501432
Page County,VA,2023,252587.2141431768,0.001989995971706,9634713132.800207,65.19249125039771
Iowa County,WI,2023,281522.7273006609,0.000143803030923,27753778607.800907,42.92077632834872
Winston County,AL,2023,175795.6057491351,5.9130521874e-05,11424956105.885414,19.56729239580019
Juniata County,PA,2023,210574.69964297992,1.0285880803e-05,55077119345.70916,13.140311804008908
Menominee County,MI,2023,159112.51884601524,1.0051540712e-05,102779037478.01816,24.848870505886094
Roscommon County,MI,2023,163419.39777160808,0.000665939633319,52221152744.603584,78.49188673242125
Antrim County,MI,2023,309485.4104268663,0.000141191839614,35859386369.281784,46.70696786509704
Fayette County,IN,2023,135059.3144100633,5.491618237e-05,11700313405.06067,9.322303531657653
Grainger County,TN,2023,234627.474963852,0.002131436974524,2447062328.8682227,43.366210626789695
Anderson County,KY,2023,213880.0318005377,1.0111688164e-05,125869475328.03076,23.035316576519246
Clarke County,AL,2023,146448.10049913466,0.000280011825753,20929747760.3976,48.87050588609609
Teton County,WY,2023,2082488.3118665088,0.00229186934586,55311421044.64032,88.35507476932865
Saline County,MO,2023,159384.54692986244,8.8945827097e-05,9678009347.368303,20.29907731466752
Starke County,IN,2023,183155.26168978863,8.1693379251e-05,20639835438.28768,28.85777919185492
Meeker County,MN,2023,265355.98112427787,0.000118441541086,34421478187.01301,44.63888005090678
McDonald County,MO,2023,188862.9649697705,0.003305884732923,25062476833.852768,83.86891504931593
Franklin County,GA,2023,251953.5056257352,0.000108787959071,21335703162.66304,30.38498250079542
Curry County,OR,2023,458510.23042616295,0.000889293693313,36504895842.73234,73.4012090359529
Hampshire County,WV,2023,227635.05517197392,0.000907214458801,26395162821.69404,69.5195672923958
Yankton County,SD,2023,250187.2852195745,0.000452495647394,25693073166.912983,66.87877823735285
Poinsett County,AR,2023,110874.794326643,1.1721410461e-05,61531320947.27309,11.390391345847917
Tattnall County,GA,2023,167878.31260740157,0.000605247116998,33622884160.791607,70.37861915367483
Crawford County,MO,2023,190250.5877843793,0.001402017068827,13127773399.13582,68.6923321667197
Ray County,MO,2023,223407.86707449736,0.00020441382228,27222330321.287693,48.17053770283169
Pacific County,WA,2023,329426.4758571619,1.0057983195e-05,125612889483.38783,26.821508113267576
Columbia County,AR,2023,136132.60806760337,1.7983433043e-05,46113616566.88478,12.408526885141583
Osceola County,MI,2023,167736.10470558412,5.1157429076e-05,30314188686.35673,39.8663697104677
Ouachita County,AR,2023,91808.60503097712,1.9463770608e-05,40057275256.37003,9.35412026726058
Vilas County,WI,2023,364444.4511651728,1.0291869224e-05,164604182746.2657,38.084632516703785
Johnson County,KY,2023,122804.41962330011,0.006387532623061,14119765395.929329,83.8052815781101
Caswell County,NC,2023,188392.6730978088,2.3342746367e-05,37560609394.9178,25.80337257397392
Franklin County,IN,2023,260277.4952709396,3.189471479e-05,91959026743.37578,36.080178173719375
Emanuel County,GA,2023,112870.46558061498,0.000165224370886,39105344228.07141,51.51129494113904
Rockbridge County,VA,2023,274959.65884403297,0.002501469629754,12370369015.83015,68.02418071905822
Sumner County,KS,2023,123745.50591939238,4.1961785559e-05,51594248686.40492,40.53452115812918
Panola County,TX,2023,190719.3625828472,0.000646724921126,38924740127.07012,76.01018135539293
Washington County,IA,2023,198251.25123644056,0.000249100351076,29433283401.928272,59.974546611517646
New Kent County,VA,2023,380793.9303719494,1.246808785e-05,59634802191.29961,13.585746102449887
Lee County,VA,2023,91603.73760852084,0.005267769367916,16320981032.435802,83.64619790009547
Klickitat County,WA,2023,446519.596487002,0.010538621985375,74384277569.85735,96.75469296850144
Mercer County,KY,2023,197760.0723559101,1.0654933891e-05,66303646043.59628,16.544702513522115
Bibb County,AL,2023,202043.70357484973,4.0018023403e-05,25492152405.76869,15.049315940184538
Anson County,NC,2023,125699.17990927571,9.9270552818e-05,17377860000.548485,41.45720649061406
Brooke County,WV,2023,115061.41422371786,9.999999747e-06,120898799707.89316,20.83996181991728
Overton County,TN,2023,220921.4954150632,0.00077869352162,4790436783.525288,37.798281896277445
Meigs County,OH,2023,105913.63240490644,1.2553810799e-05,37765658059.42446,11.00859051861279
Beckham County,OK,2023,125730.31597786568,0.003404525150727,87909247062.06569,92.26853324848872
Martin County,NC,2023,119284.92890157989,4.2635200603e-05,28930537081.34816,34.61660833598473
Houston County,TX,2023,188180.47203455053,0.001580102581508,34265385477.537823,83.29621380846325
Asotin County,WA,2023,326971.2890824592,0.007028546377906,30785422109.762783,83.4552974864779
Limestone County,TX,2023,156062.5840560172,0.000529025161084,42719475740.5253,73.17849188673242
Leelanau County,MI,2023,570434.6772032096,1.5395972008e-05,71148539156.31812,27.235125676105632
Seward County,KS,2023,134815.96944801768,0.000406362959291,24344325841.306164,74.61024498886414
Nobles County,MN,2023,212128.8610528216,1.4876408351e-05,45512732391.4513,17.37193763919822
Mahaska County,IA,2023,165066.12596937327,7.67248713e-05,24512733411.31581,23.73528475978365
Boone County,WV,2023,90249.03896588105,0.007587140861108,9702905480.924835,78.36461979000956
Hertford County,NC,2023,108749.05545614888,1.1927322441e-05,22808990108.44459,9.417753738466434
Saunders County,NE,2023,312562.09493774915,3.8775821549e-05,43090900222.50934,26.66242443525294
Randolph County,AL,2023,187418.6590223249,0.000363857573119,15865547567.043793,45.75246579700922
Mitchell County,GA,2023,122390.4871624696,2.4966131873e-05,60896808681.81676,35.18930957683742
Wyandot County,OH,2023,165579.49122115737,4.0303586792e-05,3703216724.669857,1.877187400572701
Jo Daviess County,IL,2023,205734.37400610547,3.0746632972e-05,47871770754.43952,31.944002545338847
Prince Edward County,VA,2023,220410.90123299265,5.432979654e-05,18036741321.17693,9.09958638243716
Henry County,MO,2023,184547.2980864909,0.000271530105393,18414965782.426075,49.475023862551694
Tippah County,MS,2023,137226.1276724272,0.000247199083732,4523913689.918373,21.69901368119631
Putnam County,GA,2023,375472.3170229448,1.2438164363e-05,78868171096.29443,21.858097359210944
Scott County,TN,2023,159002.08926218186,0.004802238725828,11058110446.425508,73.56029271396754
Coahoma County,MS,2023,55336.59588881079,1.2786494579e-05,28648007941.96802,7.254215717467388
Letcher County,KY,2023,93080.67350243128,0.007570370493595,9142914924.81314,81.73719376391982
Colusa County,CA,2023,348367.23832748743,0.003819880190606,5772432279.084849,82.11899459115494
Logan County,CO,2023,237770.2276216284,0.000143553123127,17670508578.465916,35.889277760101805
Taylor County,FL,2023,185366.98104347548,0.000846002471732,77324408736.17665,77.91918549156857
McDuffie County,GA,2023,169045.77454825563,3.7446638233e-05,71732024618.19254,38.65733375755647
Gage County,NE,2023,170061.25361120832,0.000210622914276,31556643777.329144,51.44766146993318
Stutsman County,ND,2023,198663.1504094751,0.000389880429814,28745086760.45629,65.35157492841235
Hockley County,TX,2023,151673.76024104914,0.002587064042239,20004739606.09707,79.57365574292076
Grenada County,MS,2023,103427.59535954248,0.00020376806629,8444174742.641014,16.926503340757236
Wyoming County,WV,2023,53969.70262597103,0.007897702835677,10155768579.473831,80.20999045497933
Scott County,VA,2023,152270.83520875731,0.002700188683656,4761355880.51214,63.41075405663379
Nodaway County,MO,2023,194204.30473635832,0.00034008601774,21341819260.458923,60.133630289532285
Clark County,AR,2023,143485.5666328074,9.203106786e-05,25111443200.49216,19.980909958638243
Jersey County,IL,2023,173216.59746856723,2.3882295608e-05,7486002075.703191,1.272669424117086
Fayette County,IL,2023,132883.2108617388,9.999999747e-06,89873110250.1081,24.212535793827552
Moore County,TX,2023,164150.631523805,0.004626051790351,16785529618.99458,87.65510658606425
Sevier County,UT,2023,293935.8683408003,0.002171710947866,31215395031.404068,79.51002227171492
Leake County,MS,2023,140743.17681435184,7.1306958208e-05,12493025115.69741,16.958320076360163
Texas County,OK,2023,151465.54599859542,0.001660354606446,23433328207.12902,79.16003818008272
Lampasas County,TX,2023,294824.438851889,0.002263237716613,66001404581.42231,87.33693923003501
Wabasha County,MN,2023,269959.1020433726,3.1466985021e-05,42141705061.4419,34.107540566337896
Gray County,TX,2023,92957.7186048519,0.007325961001313,25410835606.92554,95.03658924594336
Minidoka County,ID,2023,286611.84424234583,0.005444328509819,1488989095.943061,56.188355074769326
Newton County,MS,2023,139749.4342592141,1.9219655268e-05,44527934287.05857,15.526566974228444
Logan County,AR,2023,149356.54020663365,0.00200999906312,14483844295.271055,71.14222080814508
Dakota County,NE,2023,203996.6622319001,0.000554788377614,13643540581.197468,54.18390073178492
Owen County,IN,2023,203728.67383053,1.0054188403e-05,167060342773.20312,31.02131721285396
Madison County,NC,2023,362153.37214884063,0.002842667902034,2979596183.314795,61.947184218899146
Llano County,TX,2023,474538.7698717403,0.00100039391504,76581496573.21738,81.19630925867007
Hubbard County,MN,2023,283499.0594534904,0.000496363474735,86172822425.01968,77.41011772192172
Fairfield County,SC,2023,167934.7601021957,1.7365972775e-05,31012404948.26342,10.976773783009865
Fillmore County,MN,2023,249719.40504470817,1.3714554292e-05,75134810166.11823,30.130448615972
Gaines County,TX,2023,192553.94482086573,0.007399283176663,85234872668.47566,96.945593382119
Shelby County,IL,2023,137581.09289122876,9.999999747e-06,77154968903.82176,19.726376073814823
Perry County,IL,2023,95618.9570561658,1.6158584875e-05,9753808198.529696,4.486159720012727
Morgan County,TN,2023,186450.31099881025,0.00318907422822,9888318709.46432,69.58320076360165
Clinton County,MO,2023,243412.13209318533,0.00028681989371,31104587388.675705,70.66496977410117
Jackson County,WI,2023,188908.1459713876,6.510955857e-05,34516824118.354065,51.00222717149221
Morgan County,MO,2023,281416.7960442553,0.001553959867486,20315993725.527367,78.68278714603882
Bandera County,TX,2023,352915.6328672576,0.000994950024771,103958659720.5084,87.68692332166718
Worth County,GA,2023,144643.67382102073,2.0675899735e-05,77255732688.58702,25.994272987591472
Sullivan County,IN,2023,139410.1334594765,1.6207238905e-05,34110806062.619987,9.163219853643016
Hutchinson County,TX,2023,104830.94775932928,0.007995360368221,39409008314.2563,95.67292395800192
Barnwell County,SC,2023,142680.27317996652,8.0261547275e-05,29378729239.415283,39.35730194082088
Dodge County,MN,2023,295159.4051508157,1.0640361696e-05,92566752297.88193,19.280941775373847
Carroll County,IA,2023,182542.6004608034,1.1203167933e-05,47238724778.61938,16.162901686286986
Ogemaw County,MI,2023,144925.30760135505,0.000389785650232,39030952846.19284,70.63315303849825
Buena Vista County,IA,2023,169515.9609668914,1.3276986997e-05,39527960686.96662,18.294622971683104
Washington County,NE,2023,352033.4923368331,0.000293830722884,59459369745.20926,65.98790964047089
Conway County,AR,2023,153396.66596619715,0.001422497265081,10748844216.28359,66.91059497295578
Jones County,IA,2023,201296.78250803248,2.8403469734e-05,47588186009.27696,28.57142857142857
Meriwether County,GA,2023,176210.4064010811,3.8252815115e-05,26181302605.236607,19.15367483296213
Lincoln County,WV,2023,108713.393407851,0.002072742646178,35908866764.97368,78.26916958320076
Buchanan County,VA,2023,81203.29201520167,0.007904221304395,9030274342.817528,75.21476296531976
Allen County,KY,2023,175536.36333265735,1.2420264874e-05,47126385803.71732,14.126630607699648
Buchanan County,IA,2023,189268.21939589016,1.1593724959e-05,58673353853.089066,14.317531021317212
Woodward County,OK,2023,123092.65995953594,0.000792459168735,35607767039.20029,72.41489023226218
Jay County,IN,2023,132338.55894304003,9.999999747e-06,66001450957.11376,17.56283805281578
Colorado County,TX,2023,238850.9141659125,0.000406137992893,19219921965.6994,58.57461024498888
Kewaunee County,WI,2023,257829.5229518393,1.000736549e-05,87304762713.29651,29.58956411072224
Yell County,AR,2023,156281.98232757612,0.001325759447974,12609074378.152176,66.27426026089724
Crisp County,GA,2023,122590.06305820405,1.0799800942e-05,92216060202.77805,32.357620108176896
Greene County,NC,2023,168848.37039545644,1.1608141059e-05,44871241787.2952,16.89468660515431
Uinta County,WY,2023,299695.4208451311,0.001361670136204,57940695422.94424,85.96881959910915
Henry County,IA,2023,163863.7993901045,0.000262698992279,24718845217.85357,52.56124721603563
Clay County,KY,2023,108509.04743193935,0.011373700387874,20143372650.771816,91.15494750238624
Adams County,WI,2023,203083.7102747672,0.00017072660087,40371318063.38368,61.02449888641426
Willacy County,TX,2023,123170.79735283334,0.000668804563364,14038877077.62538,40.18453706649698
Fulton County,IN,2023,174810.5141337855,1.0011320581e-05,74587935028.1393,17.24467069678651
Greene County,VA,2023,326040.9518142592,0.000974784307393,19693882224.763847,61.883550747693285
Calhoun County,TX,2023,194818.8034510667,0.001312512481227,21348354816.11675,65.03340757238307
Adams County,WA,2023,281382.03482286754,0.003218650289087,19239954559.62745,80.84632516703786
Hempstead County,AR,2023,113006.20989806112,6.4764703244e-05,27257487831.24713,26.789691377664653
Breckinridge County,KY,2023,146003.3039808589,1.1584587357e-05,54652226581.3101,17.91282214444798
Carroll County,IN,2023,195006.248867982,9.999999747e-06,91648168751.60652,22.17626471524021
Lavaca County,TX,2023,284616.85961669683,0.000466899134295,13284929839.621063,55.42475342029908
Bourbon County,KY,2023,209319.7686416362,2.8517140456e-05,19001595091.904835,8.272351256761057
Dukes County,MA,2023,1400470.9513247735,9.999999747e-06,129966844162.8907,32.29398663697104
Labette County,KS,2023,80436.67904040657,0.000220347041996,20268145174.853184,37.38466433343938
Carbon County,UT,2023,242902.93413259785,0.000857742702973,37207081885.4611,68.37416481069042
Monroe County,AL,2023,130558.38096229594,0.000463502361708,11952589177.325865,40.62997136493796
Winneshiek County,IA,2023,268254.98908585554,1.107622653e-05,99014026048.65115,29.525930639516385
Dodge County,GA,2023,129138.79606135532,1.8455172701e-05,85317182698.61977,30.353165765192493
Lincoln County,NM,2023,344694.6315266631,0.011026996083273,90952139060.75116,98.53643016226536
Martin County,MN,2023,156057.2295240739,1.2613468006e-05,40306566060.70596,18.9945911549475
Washington County,GA,2023,126374.0563899998,2.1561399977e-05,54476035733.71822,32.45307031498568
Tyler County,TX,2023,162102.20503954266,0.002290441779566,44145721347.36134,89.3413935730194
Taylor County,WI,2023,218124.9653828636,1.0131911035e-05,89509787209.76659,26.91695832007636
Spencer County,IN,2023,204701.10726738485,0.000278295878272,14589276935.358427,49.984091632198535
Davison County,SD,2023,227092.81979780563,0.000480416058456,24128512462.480736,67.70601336302894
Montague County,TX,2023,230250.7914739147,0.005035114729913,46084903602.17248,93.63665287941456
Adair County,OK,2023,151520.66727927956,0.012120645183653,38089999657.4981,93.98663697104676
Vernon County,MO,2023,134569.29746901258,6.6364343276e-05,24451707294.52265,27.93509385937003
Wayne County,MS,2023,130975.00885258344,0.000951683063021,8938983179.527943,52.338530066815146
Smith County,TN,2023,280406.7427577319,1.0094748611e-05,89748696915.83177,17.085587018771875
Orange County,IN,2023,162278.60401932892,1.0082390219e-05,110737338330.26749,26.47152402163537
Wayne County,KY,2023,146308.76912187942,0.000923527896341,3577167012.1152754,39.484568883232576
Jones County,TX,2023,129156.032043337,0.001709857193161,52212769264.30972,84.25071587655107
Gonzales County,TX,2023,204726.3421880472,0.000553847967158,15584300245.764109,77.76010181355393
Douglas County,IL,2023,122133.33237455084,9.999999747e-06,41973447521.58921,12.217626471524024
Morgan County,GA,2023,406099.4143923695,1.6340489329e-05,58645533990.76399,20.744511613108497
Lincoln County,MT,2023,395277.5459817378,0.003735163787935,65271950998.61054,92.20489977728286
Duchesne County,UT,2023,309308.6277196167,0.000846389038662,41647602226.45994,83.13713013044861
Pierce County,GA,2023,166130.09319239945,0.001537876007603,60563145268.713264,83.51893095768375
Plumas County,CA,2023,374174.0425903977,0.008036266465533,67542484157.80424,97.61374482978049
Holmes County,FL,2023,184186.92596455457,0.000239716848361,15697950822.35442,43.87527839643652
Union County,TN,2023,255887.837816958,0.0025358081504,2318805790.421021,50.62042634425708
Fayette County,IA,2023,136353.12240889677,1.0016369535e-05,70865271335.47751,20.521794463888003
Marion County,KY,2023,180854.97029321108,1.0533114225e-05,94513218163.8746,22.93986636971047
Cherokee County,KS,2023,101630.24201609404,0.000167530285375,19239999576.22088,59.81546293350304
Jackson County,IA,2023,200810.3896229919,1.2597984122e-05,66684447442.91203,15.68565065224308
Macon County,AL,2023,104044.5054986088,8.0895005243e-05,13464583068.096603,25.230671333121222
Freestone County,TX,2023,213824.37275279043,0.000605158372814,22392553487.481087,70.15590200445433
Polk County,AR,2023,165800.83479483976,0.003737612132387,19109128793.08549,83.0098631880369
Langlade County,WI,2023,186390.5404670244,1.0003676272e-05,98631401332.4288,29.04867960547248
Lincoln County,WY,2023,475621.1037297125,0.001356188313696,42442414199.97735,79.03277123767101
Elbert County,GA,2023,149365.06703384614,2.877646235e-05,32617840477.563377,17.499204581609927
